chr	start	end	name	score	strand	gc	gc_bin	chrom	feature_id	feature_bin	feature_type_top	feature_types	gene_name	gene_id	transcript_ids	gene_type_top	transcript_type_top	gene_types	transcript_types	input_sum	clip_sum	enrichment_n	enrichment_l2or_min	enrichment_l2or_mean	enrichment_l2or_max	p_max	p_min	q_max	q_min
chr12	103941731	103941806	3859446	0	+	0.466667	(0.45,0.49]	chr12	391408	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	HSP90B1	ENSG00000166598.16	ENST00000614327.2:ENST00000299767.10:ENST00000680370.1:ENST00000680316.1:ENST00000679861.1:ENST00000681245.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	4	215	2	6.511	6.9784749999999995	7.44595	1e-12	1e-12	2.4862e-9	1.25805e-9
chr3	38008163	38008234	1254575	0	-	0.633803	(0.586,1]	chr3	136687	1	EXON_MRNA	EXON_MRNA:SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	PLCD1	ENSG00000187091.14	ENST00000334661.5:ENST00000417185.6:ENST00000463876.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	97	2	6.9619	6.97006	6.97822	5.8623e-11	5.33434e-11	7.81998e-8	3.87683e-8
chr5	650203	650302	1735125	0	+	0.575758	(0.53,0.586]	chr5	177753	19	INTRON	INTRON	CEP72	ENSG00000112877.8	ENST00000264935.6	protein_coding	protein_coding	protein_coding	protein_coding	0	65	2	6.83175	6.96632	7.10089	9.63413e-11	5.47318e-12	1.18075e-7	5.62835e-9
chr12	6869183	6869257	3771477	0	+	0.418919	(0.414,0.45]	chr12	381309	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	TPI1	ENSG00000111669.15	ENST00000396705.10:ENST00000535434.5:ENST00000493987.5:ENST00000495834.1	protein_coding	protein_coding	protein_coding	protein_coding	2	130	2	6.8067	6.954865	7.10303	1e-12	1e-12	2.4862e-9	1.25805e-9
chr14	49674022	49674122	4340502	0	-	0.43	(0.414,0.45]	chr14	441229	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	POLE2	ENSG00000100479.13	ENST00000216367.10	protein_coding	protein_coding	protein_coding	protein_coding	0	58	2	6.50004	6.9338750000000005	7.36771	3.49173e-9	1e-12	2.57491e-6	1.25805e-9
chr13	27256335	27256434	4048732	0	+	0.262626	[0,0.29]	chr13	415304	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	RPL21	ENSG00000122026.11	ENST00000311549.11:ENST00000461690.5:ENST00000272274.8:ENST00000319826.8:ENST00000326092.8:ENST00000483765.5:ENST00000485756.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	0	47	2	6.74439	6.923954999999999	7.10352	6.75693e-10	1.2689e-11	6.44348e-7	1.16133e-8
chr17	4691277	4691377	4990005	0	-	0.47	(0.45,0.49]	chr17	520171	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	PELP1	ENSG00000141456.16	ENST00000574876.5	protein_coding	protein_coding	protein_coding	protein_coding	0	55	2	6.6465	6.91487	7.18324	8.92131e-10	2.97717e-12	8.17163e-7	3.3028e-9
chr19	58547713	58547761	5301675	0	+	0.666667	(0.586,1]	chr19	564616	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	TRIM28	ENSG00000130726.12	ENST00000253024.10:ENST00000594806.5:ENST00000341753.10:ENST00000597618.5:ENST00000597172.5:ENST00000601150.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	97	2	6.51052	6.912915	7.31531	3.52366e-9	1.92635e-12	2.57662e-6	2.24435e-9
chr2	27225926	27226026	559002	0	+	0.57	(0.53,0.586]	chr2	68181	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	CAD	ENSG00000084774.14	ENST00000264705.9	protein_coding	protein_coding	protein_coding	protein_coding	0	62	2	6.83996	6.906269999999999	6.97258	8.49619e-11	2.239e-11	5.84661e-8	3.6588e-8
chr11	5249612	5249690	3644405	0	-	0.551282	(0.53,0.586]	chr11	365398	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	HBG1:CTD-2643I7.4	ENSG00000213934.9:ENSG00000284931.1	ENST00000330597.5:ENST00000642908.1:ENST00000648735.1:ENST00000632727.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	2	148	2	6.66788	6.89871	7.12954	1e-12	1e-12	2.4862e-9	1.25805e-9
chr1	145995303	145995391	427722	0	-	0.318182	(0.29,0.323]	chr1	51968	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	TXNIP	ENSG00000265972.6	ENST00000582401.6:ENST00000425134.2	protein_coding	protein_coding	protein_coding	protein_coding	4	160	2	6.79354	6.894270000000001	6.995	1e-12	1e-12	2.4862e-9	1.25805e-9
chr19	34366851	34366951	5260525	0	+	0.58	(0.53,0.586]	chr19	556480	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	GPI	ENSG00000105220.17	ENST00000588991.7:ENST00000356487.11:ENST00000647446.1:ENST00000586425.2	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	67	2	6.30138	6.8922349999999994	7.48309	1.45545e-8	1e-12	8.26419e-6	1.25805e-9
chr3	157149977	157150064	1394277	0	-	0.367816	(0.354,0.384]	chr3	148309	1	EXON_MRNA	EXON_MRNA:SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	CCNL1	ENSG00000163660.12	ENST00000464316.5:ENST00000631619.1:ENST00000474539.5:ENST00000471247.5:ENST00000468977.5:ENST00000477127.5:ENST00000464679.5	protein_coding	retained_intron	protein_coding	retained_intron:nonsense_mediated_decay	0	51	2	6.48659	6.88652	7.28645	5.62686e-9	1.19382e-12	3.82526e-6	1.48153e-9
chr2	47176031	47176127	875223	0	-	0.583333	(0.53,0.586]	chr2	97383	1	UTR5	UTR5:EXON_MRNA:SS5_PROX:INTRON	CALM2	ENSG00000143933.19	ENST00000272298.12:ENST00000652974.1:ENST00000456319.6:ENST00000656538.1:ENST00000655728.1:ENST00000409563.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	68	2	6.22834	6.88561	7.54288	2.73428e-8	1e-12	1.39392e-5	1.25805e-9
chr5	179617932	179617988	2047759	0	-	0.375	(0.354,0.384]	chr5	208015	1	EXON_MRNA	EXON_MRNA:SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	HNRNPH1	ENSG00000169045.17	ENST00000393432.8:ENST00000356731.9:ENST00000442819.6:ENST00000502904.5:ENST00000514332.5:ENST00000515481.5:ENST00000510678.5:ENST00000329433.10:ENST00000519033.5:ENST00000504549.5:ENST00000523921.1:ENST00000503105.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	2	113	2	6.56062	6.87211	7.1836	1e-12	1e-12	2.4862e-9	1.25805e-9
chr2	172570824	172570924	722027	0	+	0.26	[0,0.29]	chr2	82765	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	PDK1	ENSG00000152256.14	ENST00000392571.6:ENST00000410055.5:ENST00000282077.8	protein_coding	protein_coding	protein_coding	protein_coding	0	45	2	6.6711	6.86029	7.04948	1.38135e-9	2.28315e-11	1.17254e-6	1.89534e-8
chr15	34363819	34363912	4527068	0	-	0.462366	(0.45,0.49]	chr15	460848	1	SSB_PROX	SSB_PROX:SS3_PROX:SS5_PROX:INTRON	LPCAT4	ENSG00000176454.14	ENST00000314891.11	protein_coding	protein_coding	protein_coding	protein_coding	0	59	2	6.10066	6.84823	7.5958	1.15299e-7	1e-12	4.41982e-5	1.25805e-9
chrM	5656	5729	5926986	0	-	0.410959	(0.384,0.414]	chrM	641138	1	EXON_SMALL	EXON_SMALL	MT-TN	ENSG00000210135.1	ENST00000387400.1	Mt_tRNA	Mt_tRNA	Mt_tRNA	Mt_tRNA	12	454	2	6.40536	6.842515000000001	7.27967	1e-12	1e-12	2.4862e-9	1.25805e-9
chr16	28834242	28834311	4681015	0	+	0.623188	(0.586,1]	chr16	479095	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	ATXN2L	ENSG00000168488.19	ENST00000336783.9	protein_coding	protein_coding	protein_coding	protein_coding	2	240	2	6.5436	6.83834	7.13308	1e-12	1e-12	2.4862e-9	1.25805e-9
chr6	170398669	170398768	2231582	0	+	0.40404	(0.384,0.414]	chr6	224262	27	INTRON	INTRON	FAM120B	ENSG00000112584.14	ENST00000537664.5:ENST00000476287.4	protein_coding	protein_coding	protein_coding	protein_coding	0	58	2	6.04904	6.835625	7.62221	1.93805e-7	1e-12	6.58764e-5	1.25805e-9
chr4	39458798	39458888	1601131	0	-	0.577778	(0.53,0.586]	chr4	167138	5	UTR5	UTR5:EXON_MRNA:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	RPL9	ENSG00000163682.17	ENST00000645496.2:ENST00000295955.14:ENST00000503277.6:ENST00000449470.6:ENST00000511075.5:ENST00000514842.6:ENST00000642337.1:ENST00000645894.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	59	2	6.74132	6.83423	6.92714	2.28871e-10	3.60585e-11	1.3536e-7	5.27345e-8
chr7	139363412	139363512	2538070	0	+	0.38	(0.354,0.384]	chr7	254465	27	INTRON	INTRON	LUC7L2:FMC1-LUC7L2	ENSG00000146963.18:ENSG00000269955.2	ENST00000541170.7:ENST00000541515.3:ENST00000354926.9:ENST00000435096.1:ENST00000456182.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	0	48	2	6.56375	6.83253	7.10131	2.74831e-9	9.48319e-12	2.10241e-6	8.99412e-9
chr7	128841070	128841169	2512976	0	+	0.656566	(0.586,1]	chr7	253027	1	SS3_ADJ	SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	FLNC	ENSG00000128591.16	ENST00000325888.13	protein_coding	protein_coding	protein_coding	protein_coding	0	97	2	6.19254	6.83063	7.46872	4.84929e-8	1e-12	2.2356e-5	1.25805e-9
chr17	82586200	82586300	4972512	0	+	0.65	(0.586,1]	chr17	517629	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	FOXK2	ENSG00000141568.21	ENST00000473637.6:ENST00000335255.10	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	88	2	6.68801	6.824955	6.9619	7.79247e-10	5.8623e-11	3.93485e-7	7.81998e-8
chr12	116006305	116006358	4015568	0	-	0.415094	(0.414,0.45]	chr12	410985	1	CDS	CDS:EXON_MRNA	MED13L	ENSG00000123066.9	ENST00000281928.9:ENST00000548743.2:ENST00000649655.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	51	2	6.69959	6.814925	6.93026	5.18255e-10	4.43781e-11	5.13926e-7	3.33604e-8
chr19	58548910	58548987	5301698	0	+	0.597403	(0.586,1]	chr19	564635	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	TRIM28	ENSG00000130726.12	ENST00000253024.10:ENST00000341753.10:ENST00000601150.5:ENST00000597995.1:ENST00000597136.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	2	230	2	6.7543	6.8075849999999996	6.86087	1e-12	1e-12	2.4862e-9	1.25805e-9
chr9	124860082	124860182	3219889	0	-	0.6	(0.586,1]	chr9	316773	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	RPL35	ENSG00000136942.15	ENST00000373570.8:ENST00000348462.6:ENST00000487431.1:ENST00000493018.5:ENST00000629845.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	0	86	2	6.7233	6.796435000000001	6.86957	5.67637e-10	1.40223e-10	2.98146e-7	1.63782e-7
chr11	17135029	17135110	3664177	0	-	0.234568	[0,0.29]	chr11	366930	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	PIK3C2A	ENSG00000011405.13	ENST00000265970.11	protein_coding	protein_coding	protein_coding	protein_coding	0	46	2	6.23557	6.79128	7.34699	6.95611e-8	1e-12	2.96353e-5	1.25805e-9
chr19	54129185	54129271	5294841	0	+	0.697674	(0.586,1]	chr19	563285	1	EXON_MRNA	EXON_MRNA:SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	PRPF31	ENSG00000105618.14	ENST00000321030.9:ENST00000466404.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	86	2	6.62791	6.78831	6.94871	1.26532e-9	7.06071e-11	1.11498e-6	5.01918e-8
chr14	20448811	20448901	4300805	0	-	0.466667	(0.45,0.49]	chr14	437523	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	OSGEP	ENSG00000092094.11	ENST00000206542.9:ENST00000555656.5:ENST00000554249.5:ENST00000555223.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	0	51	2	6.43727	6.788215	7.13916	6.36508e-9	4.85489e-12	4.26054e-6	5.07812e-9
chr19	6415301	6415379	5318725	0	-	0.679487	(0.586,1]	chr19	568053	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	KHSRP	ENSG00000088247.18	ENST00000600480.2:ENST00000398148.7:ENST00000619396.4:ENST00000595223.5:ENST00000594496.5	protein_coding	protein_coding	protein_coding	protein_coding	0	87	2	6.51052	6.786905	7.06329	3.52366e-9	2.35484e-11	2.57662e-6	1.94603e-8
chr1	45614192	45614281	69974	0	+	0.404494	(0.384,0.414]	chr1	10473	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	NASP	ENSG00000132780.17	ENST00000437362.6:ENST00000350030.8:ENST00000453748.5:ENST00000351223.7:ENST00000530073.5:ENST00000481782.1:ENST00000531612.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay:processed_transcript	0	48	2	6.7567	6.784445	6.81219	3.38941e-10	1.6546e-10	3.52163e-7	1.02842e-7
chr12	53455246	53455346	3821478	0	+	0.28	[0,0.29]	chr12	385954	1	SS3_ADJ	SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	PCBP2	ENSG00000197111.16	ENST00000359282.9:ENST00000359462.9:ENST00000552296.6:ENST00000550192.5:ENST00000552980.6:ENST00000552819.5:ENST00000550910.1:ENST00000548933.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	42	2	6.6711	6.77256	6.87402	1.38135e-9	1.45119e-10	1.17254e-6	9.22346e-8
chr12	46364288	46364388	3942460	0	-	0.38	(0.354,0.384]	chr12	401418	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	SLC38A2	ENSG00000134294.14	ENST00000256689.10:ENST00000551374.5:ENST00000548111.5:ENST00000548236.5:ENST00000552414.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	0	45	2	6.56375	6.754365	6.94498	2.74831e-9	5.08453e-11	2.10241e-6	3.73777e-8
chr21	45492713	45492813	5537617	0	+	0.67	(0.586,1]	chr21	598931	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	COL18A1	ENSG00000182871.16	ENST00000651438.1	protein_coding	protein_coding	protein_coding	protein_coding	0	83	2	6.73647	6.7471049999999995	6.75774	4.78129e-10	4.15593e-10	4.80987e-7	2.27083e-7
chr4	53379264	53379364	1475939	0	+	0.33	(0.323,0.354]	chr4	156317	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	FIP1L1	ENSG00000145216.16	ENST00000337488.11:ENST00000511376.5:ENST00000358575.9:ENST00000507922.5:ENST00000306932.10:ENST00000505125.5:ENST00000513975.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	0	43	2	6.54199	6.741960000000001	6.94193	3.97383e-9	6.11051e-11	2.84601e-6	4.40357e-8
chr16	31190862	31190942	4685505	0	+	0.5	(0.49,0.53]	chr16	480456	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	FUS	ENSG00000089280.19	ENST00000380244.7:ENST00000487509.6	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	2	115	2	6.60847	6.740645	6.87282	1e-12	1e-12	2.4862e-9	1.25805e-9
chr12	112408338	112408419	4012493	0	-	0.419753	(0.414,0.45]	chr12	410540	1	EXON_MRNA	EXON_MRNA:SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	RPL6	ENSG00000089009.16	ENST00000202773.14:ENST00000424576.6:ENST00000546368.2:ENST00000551041.6:ENST00000552455.5:ENST00000550566.6:ENST00000553213.2:ENST00000548343.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	2	111	2	6.69605	6.738659999999999	6.78127	1e-12	1e-12	2.4862e-9	1.25805e-9
chr17	28574856	28574951	5016467	0	-	0.494737	(0.49,0.53]	chr17	523679	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	RP11-192H23.4:ALDOC	ENSG00000258472.9:ENSG00000109107.14	ENST00000481916.6:ENST00000395321.6:ENST00000226253.9	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	51	2	6.38033	6.736275	7.09222	9.38696e-9	7.40474e-12	5.8293e-6	7.28716e-9
chr20	13787151	13787231	5396591	0	+	0.3375	(0.323,0.354]	chr20	581262	1	EXON_LNCRNA	EXON_LNCRNA:SS3_ADJ:SS3_PROX:INTRON	NDUFAF5	ENSG00000101247.18	ENST00000463598.1:ENST00000485738.5:ENST00000469177.5	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	0	47	2	6.07845	6.73044	7.38243	2.15633e-7	1e-12	7.18918e-5	1.25805e-9
chr1	43359638	43359724	64504	0	+	0.5	(0.49,0.53]	chr1	9491	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	CDC20	ENSG00000117399.14	ENST00000310955.11:ENST00000372462.1	protein_coding	protein_coding	protein_coding	protein_coding	0	50	2	6.45346	6.72664	6.99982	4.84307e-9	2.00712e-11	3.37144e-6	1.70882e-8
chr1	210374210	210374267	491793	0	-	0.368421	(0.354,0.384]	chr1	61263	2	EXON_SMALL	EXON_SMALL	RNU5A-8P	ENSG00000200972.1	ENST00000364102.1	snRNA	snRNA	snRNA	snRNA	58	1657	2	6.59508	6.725595	6.85611	1e-12	1e-12	2.4862e-9	1.25805e-9
chr5	650501	650600	1735128	0	+	0.575758	(0.53,0.586]	chr5	177753	22	INTRON	INTRON	CEP72	ENSG00000112877.8	ENST00000264935.6	protein_coding	protein_coding	protein_coding	protein_coding	0	55	2	6.52117	6.724155	6.92714	1.90402e-9	3.60585e-11	8.16839e-7	5.27345e-8
chr2	28914208	28914308	565878	0	+	0.32	(0.29,0.323]	chr2	68899	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	WDR43	ENSG00000163811.12	ENST00000407426.8:ENST00000296126.6	protein_coding	protein_coding	protein_coding	protein_coding	0	41	2	6.35474	6.7105999999999995	7.06646	2.03564e-8	2.4435e-11	5.64571e-6	3.9014e-8
chr12	110282621	110282712	3873329	0	+	0.351648	(0.323,0.354]	chr12	393022	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	ATP2A2	ENSG00000174437.18	ENST00000308664.10:ENST00000539276.7:ENST00000377685.9	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	2	105	2	6.00868	6.695320000000001	7.38196	8.10156e-11	1e-12	1.01801e-7	1.25805e-9
chr1	45997799	45997899	72046	0	+	0.44	(0.414,0.45]	chr1	10557	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	MAST2	ENSG00000086015.22	ENST00000361297.7	protein_coding	protein_coding	protein_coding	protein_coding	0	49	2	6.26838	6.6949	7.12142	2.7709e-8	5.69078e-12	1.3998e-5	5.75512e-9
chr1	19152212	19152312	294321	0	-	0.41	(0.384,0.414]	chr1	36682	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	UBR4	ENSG00000127481.15	ENST00000375254.8:ENST00000419533.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	45	2	6.62673	6.69028	6.75383	1.21264e-9	2.97972e-10	1.074e-6	1.69651e-7
chr19	16093598	16093683	5239651	0	+	0.517647	(0.49,0.53]	chr19	553197	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	TPM4	ENSG00000167460.17	ENST00000659595.1:ENST00000643579.2:ENST00000670382.1:ENST00000658224.1:ENST00000663894.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	0	49	2	6.34736	6.690145	7.03293	1.17899e-8	1.5028e-11	3.61795e-6	2.55159e-8
chr5	140662213	140662301	1872453	0	+	0.454545	(0.45,0.49]	chr5	190293	1	EXON_MRNA	EXON_MRNA:SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	IK	ENSG00000113141.18	ENST00000417647.7:ENST00000515592.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	46	2	6.6465	6.687015	6.72753	8.92131e-10	3.65019e-10	8.17163e-7	2.03706e-7
chr11	123061669	123061751	3756847	0	-	0.548781	(0.53,0.586]	chr11	379069	2	UTR5	UTR5:EXON_MRNA:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	HSPA8	ENSG00000109971.14	ENST00000534624.6:ENST00000533238.5:ENST00000527983.5:ENST00000532780.5:ENST00000532167.5:ENST00000532182.5:ENST00000524590.5:ENST00000530391.1:ENST00000531063.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	0	53	2	6.61965	6.680485	6.74132	7.85477e-10	2.28871e-10	7.32974e-7	1.3536e-7
chr17	48910880	48910980	4918277	0	+	0.46	(0.45,0.49]	chr17	511336	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	UBE2Z	ENSG00000159202.18	ENST00000360943.10	protein_coding	protein_coding	protein_coding	protein_coding	0	47	2	6.36019	6.679195	6.9982	1.27173e-8	2.24537e-11	7.45201e-6	1.88104e-8
chr6	73518848	73518931	2301088	0	-	0.409639	(0.384,0.414]	chr6	232132	1	EXON_MRNA	EXON_MRNA:SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	EEF1A1	ENSG00000156508.19	ENST00000676547.1:ENST00000309268.11:ENST00000316292.13:ENST00000331523.7:ENST00000490569.6:ENST00000678515.1:ENST00000676710.1:ENST00000678508.1:ENST00000677236.1:ENST00000455918.2:ENST00000491404.2:ENST00000488500.2:ENST00000495333.6:ENST00000678703.1:ENST00000677062.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	10	334	2	6.53063	6.672845000000001	6.81506	1e-12	1e-12	2.4862e-9	1.25805e-9
chr3	149060687	149060778	1391429	0	-	0.241758	[0,0.29]	chr3	147891	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	HLTF	ENSG00000071794.16	ENST00000310053.10:ENST00000465259.5:ENST00000392912.6:ENST00000493881.1	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	0	39	2	6.6711	6.672665	6.67423	1.38135e-9	1.06922e-9	1.17254e-6	5.13695e-7
chr2	97209580	97209680	647678	0	+	0.38	(0.354,0.384]	chr2	76015	1	SS3_ADJ	SS3_ADJ:SS3_PROX:INTRON	ANKRD36	ENSG00000135976.20	ENST00000420699.9	protein_coding	protein_coding	protein_coding	protein_coding	0	42	2	6.63699	6.671545	6.7061	1.36977e-9	5.79412e-10	1.17254e-6	3.03895e-7
chr20	35704581	35704667	5475957	0	-	0.290698	(0.29,0.323]	chr20	591683	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	RBM39	ENSG00000131051.24	ENST00000639702.1:ENST00000463004.5:ENST00000361162.10:ENST00000528062.7:ENST00000429968.5:ENST00000444878.5:ENST00000476806.5:ENST00000495293.5:ENST00000492779.5:ENST00000482563.1:ENST00000490354.5:ENST00000465158.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	0	40	2	6.26281	6.6646350000000005	7.06646	4.49876e-8	2.4435e-11	1.07224e-5	3.9014e-8
chr17	31223567	31223667	4888554	0	+	0.29	[0,0.29]	chr17	506648	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	NF1	ENSG00000196712.18	ENST00000358273.9:ENST00000495910.6	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	45	2	5.89286	6.6633949999999995	7.43393	1.02409e-6	1e-12	2.35385e-4	1.25805e-9
chr11	2955643	2955743	3640627	0	-	0.37	(0.354,0.384]	chr11	364704	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	NAP1L4	ENSG00000205531.13	ENST00000620138.4:ENST00000380542.9:ENST00000526115.5:ENST00000492685.5:ENST00000528363.5:ENST00000483643.7	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	0	41	2	6.56998	6.638335	6.70669	2.15465e-9	6.95848e-10	8.9942e-7	6.59952e-7
chr14	20475004	20475061	4192353	0	+	0.368421	(0.354,0.384]	chr14	427470	2	EXON_MRNA	EXON_MRNA:SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	PNP	ENSG00000198805.12	ENST00000361505.10:ENST00000556754.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	41	2	6.56998	6.638335	6.70669	2.15465e-9	6.95848e-10	8.9942e-7	6.59952e-7
chr1	43361019	43361057	64524	0	+	0.5	(0.49,0.53]	chr1	9506	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	CDC20	ENSG00000117399.14	ENST00000310955.11:ENST00000372462.1	protein_coding	protein_coding	protein_coding	protein_coding	0	53	2	5.84081	6.6264199999999995	7.41203	7.72941e-7	1e-12	1.92306e-4	1.25805e-9
