chr	start	end	name	score	strand	gc	gc_bin	chrom	feature_id	feature_bin	feature_type_top	feature_types	gene_name	gene_id	transcript_ids	gene_type_top	transcript_type_top	gene_types	transcript_types	input_sum	clip_sum	enrichment_n	enrichment_l2or_min	enrichment_l2or_mean	enrichment_l2or_max	p_max	p_min	q_max	q_min
chr17	82850726	82850826	4973890	0	+	0.48	(0.444,0.48]	chr17	517786	354	INTRON	INTRON	TBCD	ENSG00000141556.22	ENST00000683009.1:ENST00000539345.6	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	0	101	2	7.66992	7.824985	7.98005	1.66721e-11	2.52509e-12	1.42664e-8	6.0162e-9
chrX	53556299	53556397	5837362	0	-	0.428571	(0.41,0.444]	chrX	633373	10	INTRON	INTRON	HUWE1	ENSG00000086758.16	ENST00000342160.7	protein_coding	protein_coding	protein_coding	protein_coding	0	103	2	7.66127	7.804679999999999	7.94809	5.48533e-11	1.60372e-12	9.26547e-8	1.89765e-9
chr14	105159661	105159761	4409763	0	-	0.67	(0.58,1]	chr14	448552	15	INTRON	INTRON	JAG2	ENSG00000184916.9	ENST00000331782.8	protein_coding	protein_coding	protein_coding	protein_coding	0	188	2	7.55202	7.79951	8.047	3.83574e-9	1.63736e-12	1.82692e-6	4.11784e-9
chr13	91350469	91350566	4087735	0	+	0.298969	(0.283,0.32]	chr13	418346	9	EXON_MRNA	EXON_MRNA:EXON_LNCRNA:SS5_PROX:INTRON	MIR17HG	ENSG00000215417.13	ENST00000400282.6:ENST00000582141.5:ENST00000659898.1	lncRNA	retained_intron	lncRNA	retained_intron:lncRNA	22	1209	2	7.62568	7.796825	7.96797	1e-12	1e-12	2.67863e-9	1.24148e-9
chr13	91351049	91351146	4087741	0	+	0.391753	(0.38,0.41]	chr13	418346	15	EXON_MRNA	EXON_MRNA:INTRON	MIR17HG	ENSG00000215417.13	ENST00000400282.6:ENST00000582141.5	lncRNA	retained_intron	lncRNA	retained_intron:lncRNA	2	232	2	7.57481	7.796145000000001	8.01748	1e-12	1e-12	2.67863e-9	1.24148e-9
chr1	226976055	226976154	249126	0	+	0.707071	(0.58,1]	chr1	30252	100	INTRON	INTRON	COQ8A	ENSG00000163050.18	ENST00000366777.4	protein_coding	protein_coding	protein_coding	protein_coding	2	520	2	7.61555	7.760485	7.90542	1.69753e-12	1e-12	2.67863e-9	1.96266e-9
chr22	46605766	46605866	5626480	0	+	0.59	(0.58,1]	chr22	610497	281	INTRON	INTRON	GRAMD4	ENSG00000075240.17	ENST00000447351.5:ENST00000431155.1	protein_coding	protein_coding	protein_coding	protein_coding	0	180	2	7.49095	7.7370350000000006	7.98312	5.41946e-9	2.6682e-12	2.45024e-6	6.29095e-9
chr22	41902272	41902370	5619669	0	+	0.44898	(0.444,0.48]	chr22	609725	14	INTRON	INTRON	SREBF2	ENSG00000198911.12	ENST00000361204.9	protein_coding	protein_coding	protein_coding	protein_coding	0	92	2	7.37199	7.732045	8.0921	1.59843e-10	1e-12	1.08922e-7	2.67863e-9
chr19	991751	991851	5211126	0	+	0.76	(0.58,1]	chr19	547410	4	SSB_PROX	SSB_PROX:SS3_PROX:SS5_PROX:INTRON	WDR18	ENSG00000065268.11	ENST00000587001.6:ENST00000585809.6	protein_coding	protein_coding	protein_coding	protein_coding	0	181	2	7.71468	7.717885000000001	7.72109	1.45975e-9	2.0181e-11	7.74475e-7	3.75954e-8
chr11	64354993	64355093	3570159	0	+	0.66	(0.58,1]	chr11	354309	4	SS3_PROX	SS3_PROX:INTRON	CCDC88B	ENSG00000168071.22	ENST00000301897.5	protein_coding	protein_coding	protein_coding	protein_coding	0	198	2	7.30846	7.716425	8.12439	3.90655e-10	1.38772e-10	5.27895e-7	9.59742e-8
chr6	170376898	170376997	2231361	0	+	0.616162	(0.58,1]	chr6	224244	182	INTRON	INTRON	FAM120B	ENSG00000112584.14	ENST00000537664.5:ENST00000476287.4	protein_coding	protein_coding	protein_coding	protein_coding	0	177	2	7.36047	7.711505000000001	8.06254	1.12713e-8	1.45084e-12	4.48691e-6	3.71061e-9
chr8	41660332	41660431	2904518	0	-	0.646465	(0.58,1]	chr8	285882	42	INTRON	INTRON	ANK1	ENSG00000029534.21	ENST00000347528.8:ENST00000520299.5:ENST00000645531.1	protein_coding	protein_coding	protein_coding	protein_coding	0	195	2	7.22807	7.67623	8.12439	6.91035e-10	1.38772e-10	8.88869e-7	9.59742e-8
chr1	226976154	226976253	249127	0	+	0.707071	(0.58,1]	chr1	30252	101	INTRON	INTRON	COQ8A	ENSG00000163050.18	ENST00000366777.4	protein_coding	protein_coding	protein_coding	protein_coding	8	1400	2	7.27085	7.666985	8.06312	1e-12	1e-12	2.67863e-9	1.24148e-9
chr22	41900698	41900798	5619653	0	+	0.6	(0.58,1]	chr22	609724	2	SS5_PROX	SS5_PROX:INTRON	SREBF2	ENSG00000198911.12	ENST00000361204.9	protein_coding	protein_coding	protein_coding	protein_coding	0	197	2	7.14293	7.658365	8.1738	1.2563e-9	1.03582e-10	1.5085100000000001e-06	7.33107e-8
chr9	94176163	94176263	3077920	0	+	0.35	(0.32,0.35]	chr9	300604	4	EXON_LNCRNA	EXON_LNCRNA	MIRLET7A1HG	ENSG00000269929.3	ENST00000652769.1	lncRNA	lncRNA	lncRNA	lncRNA	10	505	2	7.37494	7.635885	7.89683	1e-12	1e-12	2.67863e-9	1.24148e-9
chr3	196251113	196251212	1430293	0	-	0.535354	(0.525,0.58]	chr3	151607	24	INTRON	INTRON	PCYT1A	ENSG00000161217.12	ENST00000431016.6:ENST00000411591.5:ENST00000430755.5:ENST00000412869.5	protein_coding	protein_coding	protein_coding	protein_coding	0	108	2	7.47457	7.62759	7.78061	1.61808e-10	4.99234e-12	1.08922e-7	1.07108e-8
chr6	170376997	170377097	2231362	0	+	0.64	(0.58,1]	chr6	224244	183	INTRON	INTRON	FAM120B	ENSG00000112584.14	ENST00000537664.5:ENST00000476287.4	protein_coding	protein_coding	protein_coding	protein_coding	2	465	2	7.1825	7.624245	8.06599	2.3532e-11	1e-12	1.93704e-8	2.67863e-9
chr6	5000731	5000831	2242647	0	-	0.49	(0.48,0.525]	chr6	224883	1	SS3_PROX	SS3_PROX:INTRON	RPP40	ENSG00000124787.14	ENST00000319533.9:ENST00000618533.4:ENST00000464646.1:ENST00000468105.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	90	2	7.34478	7.60682	7.86886	2.2562e-10	4.74665e-12	1.47295e-7	1.03305e-8
chr12	57824727	57824819	3962310	0	-	0.478261	(0.444,0.48]	chr12	405656	3	SS3_PROX	SS3_PROX:INTRON	CTDSP2	ENSG00000175215.11	ENST00000398073.7:ENST00000549039.5:ENST00000550144.1	protein_coding	protein_coding	protein_coding	protein_coding	0	91	2	7.5276	7.59876	7.66992	1.2731e-10	1.66721e-11	1.91468e-7	1.42664e-8
chr20	63609417	63609516	5501218	0	-	0.484848	(0.48,0.525]	chr20	595308	42	INTRON	INTRON	GMEB2	ENSG00000101216.11	ENST00000370077.2	protein_coding	protein_coding	protein_coding	protein_coding	0	88	2	7.0781	7.597975	8.11785	1.54298e-9	1e-12	8.08649e-7	2.67863e-9
chr17	28861369	28861468	5017490	0	-	0.464646	(0.444,0.48]	chr17	524075	4	EXON_LNCRNA	EXON_LNCRNA	RP11-20B24.2	ENSG00000264066.6	ENST00000582320.2	lncRNA	lncRNA	lncRNA	lncRNA	0	121	2	6.77808	7.579739999999999	8.3814	4.29065e-8	1e-12	3.5639e-5	1.24148e-9
chr20	63608721	63608820	5501211	0	-	0.494949	(0.48,0.525]	chr20	595308	35	INTRON	INTRON	GMEB2	ENSG00000101216.11	ENST00000370077.2	protein_coding	protein_coding	protein_coding	protein_coding	0	87	2	7.14177	7.57906	8.01635	9.81109e-10	1.27653e-12	5.44318e-7	3.28336e-9
chr13	91351532	91351629	4087746	0	+	0.329897	(0.32,0.35]	chr13	418346	20	EXON_MRNA	EXON_MRNA:INTRON	MIR17HG	ENSG00000215417.13	ENST00000400282.6:ENST00000582141.5	lncRNA	retained_intron	lncRNA	retained_intron:lncRNA	28	1304	2	7.52687	7.572184999999999	7.6175	1e-12	1e-12	2.67863e-9	1.24148e-9
chr2	3349549	3349649	826319	0	-	0.67	(0.58,1]	chr2	91461	110	INTRON	INTRON	EIPR1	ENSG00000032389.13	ENST00000398659.8:ENST00000382125.9:ENST00000441271.1	protein_coding	protein_coding	protein_coding	protein_coding	2	486	2	7.31824	7.5486	7.77896	1e-12	1e-12	2.67863e-9	1.24148e-9
chr22	46606766	46606866	5626490	0	+	0.55	(0.525,0.58]	chr22	610497	291	INTRON	INTRON	GRAMD4	ENSG00000075240.17	ENST00000447351.5:ENST00000431155.1	protein_coding	protein_coding	protein_coding	protein_coding	0	103	2	7.47457	7.53885	7.60313	1.61808e-10	2.26247e-11	1.08922e-7	4.14653e-8
chr20	63609318	63609417	5501217	0	-	0.494949	(0.48,0.525]	chr20	595308	41	INTRON	INTRON	GMEB2	ENSG00000101216.11	ENST00000370077.2	protein_coding	protein_coding	protein_coding	protein_coding	0	85	2	7.34478	7.502575	7.66037	2.2562e-10	2.9027e-11	1.47295e-7	5.19375e-8
chr22	41901194	41901292	5619658	0	+	0.540816	(0.525,0.58]	chr22	609725	3	INTRON	INTRON	SREBF2	ENSG00000198911.12	ENST00000361204.9	protein_coding	protein_coding	protein_coding	protein_coding	4	391	2	7.43312	7.4845	7.53588	1e-12	1e-12	2.67863e-9	1.24148e-9
chr19	991454	991553	5211123	0	+	0.787879	(0.58,1]	chr19	547410	1	SSB_PROX	SSB_PROX:SS3_PROX:SS5_PROX:INTRON	WDR18	ENSG00000065268.11	ENST00000587001.6:ENST00000585809.6	protein_coding	protein_coding	protein_coding	protein_coding	0	151	2	7.41079	7.468305000000001	7.52582	8.50689e-9	8.13207e-11	3.61925e-6	1.28716e-7
chr17	82849727	82849827	4973880	0	+	0.61	(0.58,1]	chr17	517786	344	INTRON	INTRON	TBCD	ENSG00000141556.22	ENST00000683009.1:ENST00000539345.6	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	0	152	2	7.43323	7.46209	7.49095	5.41946e-9	1.59439e-10	2.45024e-6	2.35869e-7
chr19	991652	991751	5211125	0	+	0.818182	(0.58,1]	chr19	547410	3	SSB_PROX	SSB_PROX:SS3_PROX:SS5_PROX:INTRON	WDR18	ENSG00000065268.11	ENST00000587001.6:ENST00000585809.6	protein_coding	protein_coding	protein_coding	protein_coding	0	148	2	7.13954	7.456025	7.77251	3.81408e-8	1.30994e-11	1.30466e-5	2.56708e-8
chr17	58331265	58331360	5066232	0	-	0.557895	(0.525,0.58]	chr17	531271	5	EXON_LNCRNA	EXON_LNCRNA	RP5-1171I10.5	ENSG00000265206.5	ENST00000579003.1	lncRNA	lncRNA	lncRNA	lncRNA	32	2321	2	7.34041	7.431325	7.52224	1e-12	1e-12	2.67863e-9	1.24148e-9
chr7	100575504	100575604	2660657	0	-	0.69	(0.58,1]	chr7	266087	2	SSB_PROX	SSB_PROX:SS3_PROX:SS5_PROX:INTRON	LRCH4	ENSG00000077454.16	ENST00000310300.11:ENST00000476881.2:ENST00000497245.2	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	12	1843	2	7.2898	7.41909	7.54838	1e-12	1e-12	2.67863e-9	1.24148e-9
chr20	3918470	3918570	5390874	0	+	0.44	(0.41,0.444]	chr20	580854	4	SS3_PROX	SS3_PROX:INTRON	PANK2	ENSG00000125779.24	ENST00000336066.8:ENST00000646394.1:ENST00000621507.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	74	2	7.33707	7.417845	7.49862	2.15215e-10	1.85965e-10	3.09287e-7	1.23536e-7
chr19	13836046	13836146	5330521	0	-	0.64	(0.58,1]	chr19	570854	123	EXON_LNCRNA	EXON_LNCRNA	MIR23AHG	ENSG00000267519.6	ENST00000587762.2	lncRNA	lncRNA	lncRNA	lncRNA	2	419	2	7.41521	7.416035	7.41686	5.73952e-12	1e-12	5.757e-9	2.67863e-9
chr7	100575604	100575704	2660658	0	-	0.57	(0.525,0.58]	chr7	266088	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	LRCH4	ENSG00000077454.16	ENST00000310300.11:ENST00000476881.2:ENST00000497245.2	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	10	756	2	7.19134	7.403295	7.61525	1e-12	1e-12	2.67863e-9	1.24148e-9
chr13	50048885	50048984	4146450	0	-	0.252525	[0,0.283]	chr13	423563	33	INTRON	INTRON	DLEU2	ENSG00000231607.13	ENST00000621282.4:ENST00000668305.1:ENST00000458725.6:ENST00000433070.7:ENST00000443587.5	lncRNA	lncRNA	lncRNA	lncRNA	0	50	2	7.1729	7.397545	7.62219	6.79112e-10	6.00793e-10	8.80876e-7	3.55454e-7
chr7	151238395	151238488	2547285	0	+	0.655914	(0.58,1]	chr7	256150	12	CDS	CDS:EXON_MRNA	CHPF2	ENSG00000033100.16	ENST00000035307.6	protein_coding	protein_coding	protein_coding	protein_coding	0	142	2	7.32592	7.379575	7.43323	1.36628e-8	1.59439e-10	5.3472e-6	2.35869e-7
chr22	20085686	20085778	5577002	0	+	0.456522	(0.444,0.48]	chr22	604036	1	UTR5	UTR5:EXON_MRNA	DGCR8	ENSG00000128191.16	ENST00000351989.8	protein_coding	protein_coding	protein_coding	protein_coding	12	704	2	7.35556	7.375909999999999	7.39626	1e-12	1e-12	2.67863e-9	1.24148e-9
chrX	53557281	53557381	5837374	0	-	0.45	(0.444,0.48]	chrX	633378	1	SS5_ADJ	SS5_ADJ:SS5_PROX:PRIMIRNA:INTRON	HUWE1:MIRLET7F2	ENSG00000086758.16:ENSG00000208012.1	ENST00000342160.7:ENST00000385277.1	miRNA	protein_coding	miRNA:protein_coding	protein_coding:primary_miRNA	0	78	2	7.29763	7.3750350000000005	7.45244	8.34922e-10	8.74854e-11	1.03835e-6	6.37045e-8
chr19	17210442	17210532	5242445	0	+	0.644444	(0.58,1]	chr19	553665	1	EXON_MRNA	EXON_MRNA:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	MYO9B	ENSG00000099331.14	ENST00000682292.1:ENST00000397274.6:ENST00000595641.5:ENST00000597572.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	156	2	6.9559	7.370984999999999	7.78607	4.55962e-9	1.00351e-9	4.8912e-6	5.54716e-7
chr6	5000831	5000931	2242648	0	-	0.49	(0.48,0.525]	chr6	224883	2	SS3_PROX	SS3_PROX:INTRON	RPP40	ENSG00000124787.14	ENST00000319533.9:ENST00000618533.4:ENST00000464646.1:ENST00000468105.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	2	187	2	7.27386	7.365645	7.45743	1e-12	1e-12	2.67863e-9	1.24148e-9
chr2	131217996	131218089	673425	0	+	0.494624	(0.48,0.525]	chr2	79247	3	SSB_PROX	SSB_PROX:SS3_PROX:SS5_PROX:INTRON	POTEE	ENSG00000188219.15	ENST00000683005.1	protein_coding	protein_coding	protein_coding	protein_coding	8	468	2	6.69498	7.341045	7.98711	1e-12	1e-12	2.67863e-9	1.24148e-9
chr3	49019847	49019947	1276451	0	-	0.43	(0.41,0.444]	chr3	138661	3	PRIMIRNA	PRIMIRNA:INTRON	DALRD3:MIR425	ENSG00000178149.17:ENSG00000199032.1	ENST00000313778.9:ENST00000362162.1	miRNA	protein_coding	miRNA:protein_coding	protein_coding:primary_miRNA	0	69	2	7.18281	7.340714999999999	7.49862	5.85008e-10	2.15215e-10	3.4884e-7	3.09287e-7
chr18	79145652	79145751	5160955	0	+	0.646465	(0.58,1]	chr18	542049	14	INTRON	INTRON	ATP9B	ENSG00000166377.20	ENST00000307671.12	protein_coding	protein_coding	protein_coding	protein_coding	0	155	2	6.2997	7.3337699999999995	8.36784	2.94208e-6	1e-12	5.77212e-4	2.67863e-9
chr13	91350663	91350759	4087737	0	+	0.489583	(0.48,0.525]	chr13	418346	11	EXON_MRNA	EXON_MRNA:SS5_PROX:INTRON	MIR17HG	ENSG00000215417.13	ENST00000400282.6:ENST00000582141.5	lncRNA	retained_intron	lncRNA	retained_intron:lncRNA	10	708	2	6.97782	7.330725	7.68363	1e-12	1e-12	2.67863e-9	1.24148e-9
chr18	79146050	79146149	5160959	0	+	0.646465	(0.58,1]	chr18	542049	18	INTRON	INTRON	ATP9B	ENSG00000166377.20	ENST00000307671.12	protein_coding	protein_coding	protein_coding	protein_coding	0	149	2	6.40276	7.326700000000001	8.25064	1.77524e-6	1e-12	3.73441e-4	2.67863e-9
chr3	160404764	160404844	1185198	0	+	0.325	(0.32,0.35]	chr3	129382	2	SS5_PROX	SS5_PROX:PRIMIRNA:INTRON	SMC4:MIR15B	ENSG00000113810.16:ENSG00000207779.1	ENST00000472282.5:ENST00000357388.8:ENST00000469762.5:ENST00000468653.5:ENST00000462787.5:ENST00000470240.5:ENST00000497984.5:ENST00000385045.1:ENST00000487747.5	miRNA	protein_coding	miRNA:protein_coding	protein_coding:retained_intron:processed_transcript:primary_miRNA	0	54	2	6.78899	7.32294	7.85689	8.78263e-9	3.4836e-11	3.68481e-6	6.11234e-8
chr20	63609119	63609218	5501215	0	-	0.494949	(0.48,0.525]	chr20	595308	39	INTRON	INTRON	GMEB2	ENSG00000101216.11	ENST00000370077.2	protein_coding	protein_coding	protein_coding	protein_coding	0	73	2	7.04518	7.306455	7.56773	1.94689e-9	6.37117e-11	9.89518e-7	1.06426e-7
chr18	79145254	79145354	5160951	0	+	0.64	(0.58,1]	chr18	542049	10	INTRON	INTRON	ATP9B	ENSG00000166377.20	ENST00000307671.12	protein_coding	protein_coding	protein_coding	protein_coding	0	149	2	6.33488	7.3062000000000005	8.27752	2.47851e-6	1e-12	5.00527e-4	2.67863e-9
chr2	131217809	131217902	673423	0	+	0.688172	(0.58,1]	chr2	79247	1	SSB_PROX	SSB_PROX:SS3_PROX:SS5_PROX:INTRON	POTEE	ENSG00000188219.15	ENST00000683005.1	protein_coding	protein_coding	protein_coding	protein_coding	2	374	2	7.11794	7.290845	7.46375	3.47602e-11	1e-12	2.77094e-8	2.67863e-9
chr3	194491897	194491995	1216390	0	+	0.540816	(0.525,0.58]	chr3	132871	28	INTRON	INTRON	LINC00884	ENSG00000233058.2	ENST00000661941.1:ENST00000662856.1	lncRNA	lncRNA	lncRNA	lncRNA	0	88	2	7.16521	7.262485	7.35976	7.96447e-10	3.639e-10	9.98731e-7	2.31581e-7
chr2	10335805	10335905	539928	0	+	0.32	(0.283,0.32]	chr2	66730	52	INTRON	INTRON	HPCAL1	ENSG00000115756.13	ENST00000307845.8:ENST00000622018.4	protein_coding	protein_coding	protein_coding	protein_coding	6	234	2	6.94082	7.262075	7.58333	1e-12	1e-12	2.67863e-9	1.24148e-9
chr16	1387069	1387168	4759537	0	-	0.707071	(0.58,1]	chr16	487982	13	INTRON	INTRON	UNKL	ENSG00000059145.19	ENST00000389221.9	protein_coding	protein_coding	protein_coding	protein_coding	2	376	2	7.22333	7.25173	7.28013	1.30038e-11	1e-12	1.17938e-8	2.67863e-9
chr7	100093748	100093824	2659328	0	-	0.578947	(0.525,0.58]	chr7	265802	2	SSB_PROX	SSB_PROX:SS3_PROX:SS5_PROX:PRIMIRNA:INTRON	MCM7:MIR25:MIR106B	ENSG00000166508.18:ENSG00000207547.1:ENSG00000208036.1	ENST00000303887.10:ENST00000489841.5:ENST00000384816.1:ENST00000493352.1:ENST00000385301.1	miRNA	protein_coding	miRNA:protein_coding	protein_coding:retained_intron:primary_miRNA	0	91	2	7.00291	7.24969	7.49647	2.78979e-9	1.38467e-10	3.13376e-6	9.59742e-8
chr18	79146447	79146547	5160963	0	+	0.65	(0.58,1]	chr18	542049	22	INTRON	INTRON	ATP9B	ENSG00000166377.20	ENST00000307671.12	protein_coding	protein_coding	protein_coding	protein_coding	0	134	2	6.52963	7.24816	7.96669	9.42109e-7	3.02069e-12	2.19189e-4	6.90622e-9
chr12	132718420	132718520	3896307	0	+	0.73	(0.58,1]	chr12	396787	3	SS5_PROX	SS5_PROX:INTRON	PGAM5	ENSG00000247077.7	ENST00000498926.7:ENST00000454808.2	protein_coding	protein_coding	protein_coding	protein_coding	0	126	2	6.87855	7.224265	7.56998	1.55105e-7	5.8847e-11	4.42415e-5	9.9031e-8
chr22	41901684	41901782	5619663	0	+	0.479592	(0.444,0.48]	chr22	609725	8	INTRON	INTRON	SREBF2	ENSG00000198911.12	ENST00000361204.9	protein_coding	protein_coding	protein_coding	protein_coding	0	68	2	7.19625	7.215085	7.23392	1.38583e-9	5.84002e-10	1.65092e-6	3.4884e-7
chr6	170377497	170377597	2231367	0	+	0.66	(0.58,1]	chr6	224244	188	INTRON	INTRON	FAM120B	ENSG00000112584.14	ENST00000537664.5:ENST00000476287.4	protein_coding	protein_coding	protein_coding	protein_coding	2	352	2	6.6179500000000004	7.212485	7.80702	6.85753e-10	1e-12	3.97947e-7	2.67863e-9
chr12	131037425	131037525	3893190	0	+	0.56	(0.525,0.58]	chr12	396317	227	INTRON	INTRON	ADGRD1	ENSG00000111452.13	ENST00000261654.10	protein_coding	protein_coding	protein_coding	protein_coding	0	79	2	6.84895	7.206905000000001	7.56486	1.16981e-8	3.11873e-11	4.6382e-6	5.51488e-8
chrX	151959738	151959838	5908942	0	-	0.53	(0.525,0.58]	chrX	639166	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	GABRE	ENSG00000102287.19	ENST00000370328.4:ENST00000441219.5:ENST00000476016.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	0	85	2	7.05906	7.197365	7.33567	1.81581e-9	4.30813e-10	2.10768e-6	2.67422e-7
chr17	82849827	82849927	4973881	0	+	0.6	(0.58,1]	chr17	517786	345	INTRON	INTRON	TBCD	ENSG00000141556.22	ENST00000683009.1:ENST00000539345.6	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	8	1025	2	6.44047	7.19093	7.94139	8.5425e-12	1e-12	8.1846e-9	2.67863e-9
chr14	105159961	105160061	4409766	0	-	0.7	(0.58,1]	chr14	448552	18	INTRON	INTRON	JAG2	ENSG00000184916.9	ENST00000331782.8	protein_coding	protein_coding	protein_coding	protein_coding	0	123	2	7.01494	7.187305	7.35967	7.49125e-8	2.70859e-10	2.37044e-5	3.77275e-7
chr9	94178963	94179063	3077948	0	+	0.35	(0.32,0.35]	chr9	300604	32	EXON_LNCRNA	EXON_LNCRNA	MIRLET7A1HG	ENSG00000269929.3	ENST00000652769.1	lncRNA	lncRNA	lncRNA	lncRNA	6	250	2	7.07484	7.181375	7.28791	1e-12	1e-12	2.67863e-9	1.24148e-9
chr2	10335605	10335705	539926	0	+	0.39	(0.38,0.41]	chr2	66730	50	INTRON	INTRON	HPCAL1	ENSG00000115756.13	ENST00000307845.8:ENST00000622018.4	protein_coding	protein_coding	protein_coding	protein_coding	2	134	2	7.02781	7.1674299999999995	7.30705	1.18394e-12	1e-12	3.06261e-9	1.24148e-9
chr12	62603838	62603908	3829701	0	+	0.685714	(0.58,1]	chr12	387912	2	PRIMIRNA	PRIMIRNA	MIRLET7I	ENSG00000199179.3	ENST00000362309.3	miRNA	primary_miRNA	miRNA	primary_miRNA	0	124	2	7.08324	7.159485	7.23573	2.25076e-8	1.90257e-9	8.41729e-6	2.20274e-6
chr22	46606866	46606965	5626491	0	+	0.454545	(0.444,0.48]	chr22	610497	292	INTRON	INTRON	GRAMD4	ENSG00000075240.17	ENST00000447351.5:ENST00000431155.1	protein_coding	protein_coding	protein_coding	protein_coding	0	62	2	6.84535	7.1594	7.47345	7.0669e-9	1.99656e-10	3.10247e-6	2.89685e-7
chr16	1387168	1387267	4759538	0	-	0.646465	(0.58,1]	chr16	487982	14	INTRON	INTRON	UNKL	ENSG00000059145.19	ENST00000389221.9	protein_coding	protein_coding	protein_coding	protein_coding	0	129	2	6.88776	7.15747	7.42718	7.75967e-9	7.23118e-9	7.40603e-6	3.35794e-6
chr9	83969588	83969682	3168786	0	-	0.287234	(0.283,0.32]	chr9	311889	2	UTR3	UTR3:EXON_MRNA:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	HNRNPK	ENSG00000165119.21	ENST00000376281.8:ENST00000360384.9:ENST00000493362.1:ENST00000492865.1:ENST00000481820.6	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	50	2	7.06266	7.149100000000001	7.23554	3.01283e-8	3.22087e-10	2.59785e-5	2.06709e-7
chr11	64354408	64354503	3570153	0	+	0.578947	(0.525,0.58]	chr11	354308	2	INTRON	INTRON	CCDC88B	ENSG00000168071.22	ENST00000301897.5	protein_coding	protein_coding	protein_coding	protein_coding	0	79	2	7.12685	7.14603	7.16521	1.82282e-9	7.96447e-10	9.98731e-7	9.32719e-7
chr6	130880004	130880103	2367465	0	-	0.616162	(0.58,1]	chr6	237708	15	INTRON	INTRON	EPB41L2	ENSG00000079819.19	ENST00000628542.2	protein_coding	protein_coding	protein_coding	protein_coding	0	117	2	6.87855	7.11911	7.35967	1.55105e-7	2.70859e-10	4.42415e-5	3.77275e-7
chr3	160404504	160404587	1185195	0	+	0.26506	[0,0.283]	chr3	129380	1	SS5_ADJ	SS5_ADJ:SS5_PROX:PRIMIRNA:INTRON	SMC4:MIR15B	ENSG00000113810.16:ENSG00000207779.1	ENST00000472282.5:ENST00000357388.8:ENST00000469762.5:ENST00000468653.5:ENST00000462787.5:ENST00000470240.5:ENST00000497984.5:ENST00000385045.1:ENST00000487747.5	miRNA	protein_coding	miRNA:protein_coding	protein_coding:retained_intron:processed_transcript:primary_miRNA	8	258	2	7.05742	7.10627	7.15512	1e-12	1e-12	2.67863e-9	1.24148e-9
chr20	63607229	63607329	5501196	0	-	0.51	(0.48,0.525]	chr20	595308	20	INTRON	INTRON	GMEB2	ENSG00000101216.11	ENST00000370077.2	protein_coding	protein_coding	protein_coding	protein_coding	2	146	2	6.46931	7.1024	7.73549	9.25042e-11	1e-12	6.70368e-8	2.67863e-9
chr18	79145354	79145453	5160952	0	+	0.626263	(0.58,1]	chr18	542049	11	INTRON	INTRON	ATP9B	ENSG00000166377.20	ENST00000307671.12	protein_coding	protein_coding	protein_coding	protein_coding	0	124	2	6.26365	7.098465	7.93328	3.50361e-6	3.89777e-12	6.65818e-4	8.69199e-9
chr22	46606666	46606766	5626489	0	+	0.55	(0.525,0.58]	chr22	610497	290	INTRON	INTRON	GRAMD4	ENSG00000075240.17	ENST00000447351.5:ENST00000431155.1	protein_coding	protein_coding	protein_coding	protein_coding	2	182	2	6.90094	7.097475	7.29401	5.27556e-12	1e-12	5.32691e-9	2.67863e-9
chr4	725736	725836	1439501	0	+	0.67	(0.58,1]	chr4	152582	194	INTRON	INTRON	PCGF3	ENSG00000185619.18	ENST00000419774.5:ENST00000362003.9:ENST00000470161.6:ENST00000400151.6:ENST00000440452.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	2	327	2	6.96485	7.088620000000001	7.21239	8.73812e-11	1e-12	6.37045e-8	2.67863e-9
chr12	62603685	62603769	3829699	0	+	0.535714	(0.525,0.58]	chr12	387911	1	EXON_SMALL	EXON_SMALL:PRIMIRNA	MIRLET7I	ENSG00000199179.3	ENST00000362309.3	miRNA	miRNA	miRNA	miRNA:primary_miRNA	0	80	2	6.8836	7.0849150000000005	7.28623	6.84198e-9	6.08209e-10	7.05531e-6	3.58441e-7
