chr	start	end	name	score	strand	gc	gc_bin	chrom	feature_id	feature_bin	feature_type_top	feature_types	gene_name	gene_id	transcript_ids	gene_type_top	transcript_type_top	gene_types	transcript_types	input_sum	clip_sum	enrichment_n	enrichment_l2or_min	enrichment_l2or_mean	enrichment_l2or_max	p_max	p_min	q_max	q_min
chr8	144203430	144203530	2864866	0	+	0.68	(0.59,1]	chr8	282803	25	INTRON	INTRON	MROH1	ENSG00000179832.18	ENST00000423230.6	protein_coding	protein_coding	protein_coding	protein_coding	0	91	2	6.04221	6.20959	6.37697	8.16594e-4	7.71696e-5	0.0292048	0.00868583
chr19	1033709	1033805	5211234	0	+	0.677083	(0.59,1]	chr19	547451	4	INTRON	INTRON	CNN2	ENSG00000064666.15	ENST00000263097.9:ENST00000569352.6:ENST00000568865.3:ENST00000606983.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	90	2	6.07488	6.195600000000001	6.31632	7.5441e-4	9.28206e-5	0.027681	0.00983954
chr12	121748025	121748125	3883822	0	+	0.64	(0.59,1]	chr12	394623	3	SS3_PROX	SS3_PROX:INTRON	TMEM120B	ENSG00000188735.13	ENST00000449592.7	protein_coding	protein_coding	protein_coding	protein_coding	0	90	2	5.97456	6.19046	6.40636	9.6117e-4	7.05326e-5	0.0317813	0.00841661
chr6	10887535	10887635	2065326	0	+	0.34	(0.323,0.357]	chr6	209402	4	SS5_PROX	SS5_PROX:INTRON	SYCP2L	ENSG00000153157.13	ENST00000283141.11	protein_coding	protein_coding	protein_coding	protein_coding	0	50	2	5.94789	6.18264	6.41739	1.3371e-5	3.88054e-6	0.00297187	0.00170068
chr22	49617805	49617905	5681751	0	-	0.57	(0.53,0.59]	chr22	617478	1762	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	0	67	2	6.11207	6.1777750000000005	6.24348	4.01314e-5	1.49891e-5	0.0054353	0.0032408
chr19	4035875	4035975	5217991	0	+	0.53	(0.49,0.53]	chr19	549029	19	INTRON	INTRON	PIAS4	ENSG00000105229.7	ENST00000262971.3	protein_coding	protein_coding	protein_coding	protein_coding	2	156	2	5.90289	6.16777	6.43265	1.1149e-6	2.33978e-8	9.33448e-4	6.80224e-5
chr22	49647004	49647104	5682043	0	-	0.65	(0.59,1]	chr22	617478	2054	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	0	120	2	5.06619	6.16386	7.26153	0.00301664	3.56878e-5	0.073789	0.00513556
chr16	85572451	85572551	4748179	0	+	0.5	(0.49,0.53]	chr16	486030	157	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1:ENST00000635906.1	protein_coding	protein_coding	protein_coding	protein_coding	18	963	2	5.45974	6.158905	6.85807	7.37623e-8	6.28231e-12	2.90494e-4	3.51124e-7
chr10	70705035	70705133	3295894	0	+	0.418367	(0.387,0.42]	chr10	325668	22	INTRON	INTRON	ADAMTS14	ENSG00000138316.11	ENST00000373207.2:ENST00000373208.5	protein_coding	protein_coding	protein_coding	protein_coding	2	137	2	5.53674	6.1573899999999995	6.77804	3.47189e-6	2.74856e-9	0.001619	2.1717e-5
chr13	113857801	113857901	4189734	0	-	0.67	(0.59,1]	chr13	427157	94	INTRON	INTRON	GAS6	ENSG00000183087.15	ENST00000327773.7	protein_coding	protein_coding	protein_coding	protein_coding	0	103	2	5.33432	6.131015	6.92771	0.00151766	8.67065e-5	0.0516023	0.00792601
chr19	4035975	4036075	5217992	0	+	0.46	(0.453,0.49]	chr19	549029	20	INTRON	INTRON	PIAS4	ENSG00000105229.7	ENST00000262971.3	protein_coding	protein_coding	protein_coding	protein_coding	6	328	2	6.08496	6.1264199999999995	6.16788	2.83875e-8	3.2321e-9	2.90494e-4	2.1717e-5
chr8	38918570	38918669	2779147	0	+	0.474747	(0.453,0.49]	chr8	276241	1	INTRON	INTRON	PLEKHA2	ENSG00000169499.15	ENST00000521746.5:ENST00000519640.5:ENST00000617275.5	protein_coding	protein_coding	protein_coding	protein_coding	0	53	2	5.96439	6.12376	6.28313	4.37089e-5	3.48055e-6	0.00571006	0.00129371
chr12	123513182	123513282	4036755	0	-	0.52	(0.49,0.53]	chr12	413546	133	INTRON	INTRON	RILPL1	ENSG00000188026.13	ENST00000636882.1	protein_coding	protein_coding	protein_coding	protein_coding	0	56	2	6.10711	6.12368	6.14025	3.12794e-5	7.4885e-6	0.00480637	0.00203141
chr16	85382539	85382639	4746278	0	+	0.65	(0.59,1]	chr16	486025	232	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1	protein_coding	protein_coding	protein_coding	protein_coding	0	87	2	5.92772	6.1201550000000005	6.31259	4.20165e-4	2.93926e-4	0.0199106	0.0190153
chr2	235765178	235765278	812327	0	+	0.72	(0.59,1]	chr2	90239	143	INTRON	INTRON	AGAP1	ENSG00000157985.19	ENST00000304032.13:ENST00000336665.9:ENST00000635100.1:ENST00000619456.4	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	85	2	6.00878	6.114535	6.22029	8.85242e-4	1.24035e-4	0.030308	0.0116876
chr12	123510493	123510593	4036728	0	-	0.51	(0.49,0.53]	chr12	413546	106	INTRON	INTRON	RILPL1	ENSG00000188026.13	ENST00000636882.1	protein_coding	protein_coding	protein_coding	protein_coding	0	59	2	5.73201	6.0960350000000005	6.46006	4.18126e-5	8.30515e-6	0.00614864	0.00246559
chr8	38918070	38918170	2779142	0	+	0.64	(0.59,1]	chr8	276239	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	PLEKHA2	ENSG00000169499.15	ENST00000521746.5:ENST00000519640.5:ENST00000617275.5	protein_coding	protein_coding	protein_coding	protein_coding	0	104	2	5.20647	6.09343	6.98039	0.00211553	7.54689e-5	0.0608261	0.00741386
chr22	49638104	49638204	5681954	0	-	0.68	(0.59,1]	chr22	617478	1965	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	0	93	2	5.45175	6.073544999999999	6.69534	0.00111071	1.58918e-4	0.0428845	0.01113
chr19	1033901	1033997	5211236	0	+	0.666667	(0.59,1]	chr19	547451	6	INTRON	INTRON	CNN2	ENSG00000064666.15	ENST00000263097.9:ENST00000569352.6:ENST00000568865.3:ENST00000606983.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	84	2	5.70919	6.07218	6.43517	0.00179715	6.45651e-5	0.0467881	0.00798824
chr11	1287453	1287548	3638944	0	-	0.842105	(0.59,1]	chr11	364530	10	INTRON	INTRON	TOLLIP	ENSG00000078902.16	ENST00000317204.11:ENST00000530541.1	protein_coding	protein_coding	protein_coding	protein_coding	0	87	2	5.48446	6.0657250000000005	6.64699	0.00299741	3.34425e-5	0.0635704	0.00540052
chr22	49453711	49453811	5680110	0	-	0.53	(0.49,0.53]	chr22	617478	121	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	0	55	2	5.8813	6.05795	6.2346	2.26171e-5	1.95071e-5	0.00419443	0.0036489
chr14	104778428	104778525	4409226	0	-	0.587629	(0.53,0.59]	chr14	448419	13	INTRON	INTRON	AKT1	ENSG00000142208.18	ENST00000349310.7:ENST00000407796.7:ENST00000649815.2:ENST00000402615.6:ENST00000683722.1	protein_coding	protein_coding	protein_coding	protein_coding	0	61	2	5.66801	6.04892	6.42983	2.67042e-4	4.06639e-6	0.0146198	0.00144355
chr22	35342948	35343047	5603988	0	+	0.545455	(0.53,0.59]	chr22	607249	38	INTRON	INTRON	TOM1	ENSG00000100284.22	ENST00000411850.5:ENST00000449058.7	protein_coding	protein_coding	protein_coding	protein_coding	0	61	2	5.66801	6.04892	6.42983	2.67042e-4	4.06639e-6	0.0146198	0.00144355
chr1	1479408	1479508	1265	0	+	0.64	(0.59,1]	chr1	349	3	SS5_PROX	SS5_PROX:INTRON	ATAD3B	ENSG00000160072.20	ENST00000308647.8:ENST00000472194.6:ENST00000378736.3	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	0	86	2	5.43498	6.040985	6.64699	0.00334657	3.34425e-5	0.0672949	0.00540052
chr22	49902861	49902959	5682717	0	-	0.530612	(0.53,0.59]	chr22	617551	28	UTR3	UTR3:EXON_MRNA	ALG12	ENSG00000182858.14	ENST00000330817.11	protein_coding	protein_coding	protein_coding	protein_coding	4	292	2	5.56033	6.039195	6.51806	1.85805e-6	5.00429e-9	0.00118015	2.62374e-5
chr16	85572551	85572651	4748180	0	+	0.52	(0.49,0.53]	chr16	486030	158	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1:ENST00000635906.1	protein_coding	protein_coding	protein_coding	protein_coding	8	412	2	5.70551	6.03568	6.36585	1.03373e-7	6.15992e-10	3.03764e-4	8.96771e-6
chr12	113388888	113388975	3878762	0	+	0.609195	(0.59,1]	chr12	393833	4	UTR3	UTR3:EXON_MRNA	PLBD2	ENSG00000151176.8	ENST00000545182.6	protein_coding	protein_coding	protein_coding	protein_coding	0	111	2	4.91078	6.034695	7.15861	0.00441506	4.70172e-5	0.0912959	0.00584224
chr22	35340574	35340673	5603964	0	+	0.494949	(0.49,0.53]	chr22	607249	14	INTRON	INTRON	TOM1	ENSG00000100284.22	ENST00000411850.5:ENST00000449058.7	protein_coding	protein_coding	protein_coding	protein_coding	0	68	2	5.16056	6.03301	6.90546	3.71252e-4	1.44357e-6	0.0229701	0.00106399
chr16	85571052	85571152	4748165	0	+	0.59	(0.53,0.59]	chr16	486030	143	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1:ENST00000635906.1	protein_coding	protein_coding	protein_coding	protein_coding	2	178	2	5.94849	6.0238949999999996	6.0993	1.1075e-6	4.47189e-7	9.33448e-4	3.42645e-4
chr13	113862278	113862377	4189779	0	-	0.636364	(0.59,1]	chr13	427157	139	INTRON	INTRON	GAS6	ENSG00000183087.15	ENST00000327773.7	protein_coding	protein_coding	protein_coding	protein_coding	0	102	2	5.06619	6.023289999999999	6.98039	0.00301664	7.54689e-5	0.073789	0.00741386
chr19	4052879	4052977	5311767	0	-	0.673469	(0.59,1]	chr19	566837	43	INTRON	INTRON	ZBTB7A	ENSG00000178951.9	ENST00000601588.1	protein_coding	protein_coding	protein_coding	protein_coding	0	86	2	5.50706	6.011839999999999	6.51662	9.56642e-4	2.51295e-4	0.0392309	0.0142301
chr2	130037940	130038039	948941	0	-	0.707071	(0.59,1]	chr2	105977	23	INTRON	INTRON	RP11-32C20.1	ENSG00000286058.1	ENST00000325390.7	lncRNA	lncRNA	lncRNA	lncRNA	0	78	2	5.75022	5.985255	6.22029	0.00163382	1.24035e-4	0.0440941	0.0116876
chr4	7028140	7028240	1450839	0	+	0.54	(0.53,0.59]	chr4	153930	25	INTRON	INTRON	TBC1D14	ENSG00000132405.19	ENST00000448507.5:ENST00000409757.9:ENST00000451522.6	protein_coding	protein_coding	protein_coding	protein_coding	0	58	2	5.66801	5.98506	6.30211	2.67042e-4	6.91594e-6	0.0146198	0.00191778
chr16	85382639	85382739	4746279	0	+	0.54	(0.53,0.59]	chr16	486025	233	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1	protein_coding	protein_coding	protein_coding	protein_coding	0	58	2	5.61256	5.979255	6.34595	3.17804e-4	5.7691e-6	0.016267	0.00175705
chr22	35344432	35344531	5604003	0	+	0.656566	(0.59,1]	chr22	607249	53	INTRON	INTRON	TOM1	ENSG00000100284.22	ENST00000411850.5:ENST00000449058.7	protein_coding	protein_coding	protein_coding	protein_coding	0	82	2	5.56033	5.976425000000001	6.39252	8.2739e-4	3.4395e-4	0.0364563	0.0169622
chr9	91839981	91840081	3176649	0	-	0.63	(0.59,1]	chr9	312482	638	INTRON	INTRON	ROR2	ENSG00000169071.15	ENST00000375708.4:ENST00000550066.5	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	0	83	2	5.50706	5.975255000000001	6.44345	9.56642e-4	3.02518e-4	0.0392309	0.0159206
chr19	49461058	49461118	5287546	0	+	0.633333	(0.59,1]	chr19	561673	2	SS5_PROX	SS5_PROX:INTRON	ALDH16A1	ENSG00000161618.10	ENST00000293350.9:ENST00000455361.6	protein_coding	protein_coding	protein_coding	protein_coding	2	290	2	5.54568	5.974489999999999	6.4033	8.28774e-5	1.26803e-6	0.00775595	6.8796e-4
chr22	49451911	49452011	5680092	0	-	0.58	(0.53,0.59]	chr22	617478	103	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	0	59	2	5.76983	5.969195	6.16856	5.71312e-5	5.18031e-5	0.00728519	0.00606343
chr12	123512584	123512684	4036749	0	-	0.52	(0.49,0.53]	chr12	413546	127	INTRON	INTRON	RILPL1	ENSG00000188026.13	ENST00000636882.1	protein_coding	protein_coding	protein_coding	protein_coding	0	50	2	5.91745	5.96701	6.01657	6.21802e-5	1.27729e-5	0.00651066	0.00286812
chr3	196316820	196316909	1430925	0	-	0.449438	(0.42,0.453]	chr3	151658	2	INTRON	INTRON	DYNLT2B	ENSG00000213123.11	ENST00000325318.10:ENST00000426563.5:ENST00000446494.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	48	2	5.47768	5.96248	6.44728	2.52626e-4	1.62751e-6	0.0142301	7.94198e-4
chr10	131953385	131953484	3360081	0	+	0.565657	(0.53,0.59]	chr10	332628	52	INTRON	INTRON	PPP2R2D	ENSG00000175470.20	ENST00000482010.6:ENST00000490777.3	protein_coding	retained_intron	protein_coding	retained_intron:nonsense_mediated_decay	0	58	2	5.83281	5.961175000000001	6.08954	6.76341e-5	4.49139e-5	0.0068828	0.00636881
chr9	133255983	133256082	3239003	0	-	0.69697	(0.59,1]	chr9	319037	220	INTRON	INTRON	ABO	ENSG00000175164.16	ENST00000679909.1	protein_coding	protein_coding	protein_coding	protein_coding	0	91	2	5.13804	5.947535	6.75703	0.00251858	1.35449e-4	0.0664396	0.0102041
chr12	123512086	123512186	4036744	0	-	0.53	(0.49,0.53]	chr12	413546	122	INTRON	INTRON	RILPL1	ENSG00000188026.13	ENST00000636882.1	protein_coding	protein_coding	protein_coding	protein_coding	0	49	2	5.63884	5.9464950000000005	6.25415	1.64576e-4	4.53675e-6	0.011186	0.0015121
chr13	113850141	113850241	4189657	0	-	0.54	(0.53,0.59]	chr13	427157	17	INTRON	INTRON	GAS6	ENSG00000183087.15	ENST00000327773.7	protein_coding	protein_coding	protein_coding	protein_coding	0	70	2	5.13278	5.946210000000001	6.75964	5.56126e-4	6.51427e-6	0.0285748	0.00226395
chr22	20114073	20114151	5643674	0	-	0.615385	(0.59,1]	chr22	612337	1	SSB_PROX	SSB_PROX:SS3_PROX:SS5_PROX:INTRON	TRMT2A	ENSG00000099899.15	ENST00000252136.12:ENST00000439169.2:ENST00000494820.5:ENST00000471040.5:ENST00000488335.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	0	77	2	5.70928	5.938974999999999	6.16867	5.99954e-4	5.47663e-4	0.0285748	0.0238679
chr9	133258380	133258480	3239027	0	-	0.57	(0.53,0.59]	chr9	319037	244	INTRON	INTRON	ABO	ENSG00000175164.16	ENST00000679909.1	protein_coding	protein_coding	protein_coding	protein_coding	0	69	2	5.13278	5.933335	6.73389	5.56126e-4	7.14888e-6	0.0285748	0.0023306
chr1	30893893	30893992	316454	0	-	0.555556	(0.53,0.59]	chr1	39907	148	INTRON	INTRON	SDC3	ENSG00000162512.16	ENST00000339394.7	protein_coding	protein_coding	protein_coding	protein_coding	0	57	2	5.76983	5.929685	6.08954	6.76341e-5	5.71312e-5	0.00728519	0.0068828
chr22	49902666	49902764	5682715	0	-	0.530612	(0.53,0.59]	chr22	617551	26	UTR3	UTR3:EXON_MRNA	ALG12	ENSG00000182858.14	ENST00000330817.11	protein_coding	protein_coding	protein_coding	protein_coding	2	162	2	5.58764	5.92816	6.26868	7.48534e-6	1.0403e-7	0.00233689	1.26207e-4
chr22	50434368	50434465	5633248	0	+	0.71134	(0.59,1]	chr22	610932	17	INTRON	INTRON	PPP6R2	ENSG00000100239.16	ENST00000612753.5:ENST00000395744.7:ENST00000216061.9:ENST00000401672.7	protein_coding	protein_coding	protein_coding	protein_coding	0	77	2	5.38375	5.90946	6.43517	0.00374744	6.45651e-5	0.071977	0.00798824
chr17	78123186	78123249	5099969	0	-	0.492063	(0.49,0.53]	chr17	535750	2	SS3_PROX	SS3_PROX:INTRON	TMC6	ENSG00000141524.17	ENST00000590602.6:ENST00000392467.7:ENST00000593044.5:ENST00000589553.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	56	2	5.27293	5.90047	6.52801	2.47061e-4	6.39224e-6	0.0180138	0.0022427
chr21	45529389	45529487	5569954	0	-	0.673469	(0.59,1]	chr21	602886	31	INTRON	INTRON	SLC19A1	ENSG00000173638.19	ENST00000311124.9:ENST00000380010.8:ENST00000485649.3	protein_coding	protein_coding	protein_coding	protein_coding	0	82	2	5.27181	5.894215	6.51662	0.00178708	2.51295e-4	0.0563538	0.0142301
chr19	41895161	41895248	5274464	0	+	0.666667	(0.59,1]	chr19	559261	1	SS3_PROX	SS3_PROX:INTRON	ARHGEF1	ENSG00000076928.18	ENST00000354532.8:ENST00000378152.8	protein_coding	protein_coding	protein_coding	protein_coding	0	73	2	5.84427	5.89189	5.93951	0.00104532	3.7368e-4	0.0331113	0.0229701
chr6	169767802	169767902	2230390	0	+	0.36	(0.357,0.387]	chr6	224156	3	SS3_PROX	SS3_PROX:INTRON	ERMARD	ENSG00000130023.16	ENST00000392095.8	protein_coding	protein_coding	protein_coding	protein_coding	2	103	2	5.60532	5.8786950000000004	6.15207	2.18406e-6	7.43277e-8	0.00134098	1.04717e-4
chr9	137716325	137716425	3133892	0	+	0.55	(0.53,0.59]	chr9	308111	3	SS3_PROX	SS3_PROX:INTRON	EHMT1	ENSG00000181090.21	ENST00000460843.6:ENST00000636027.1:ENST00000626066.2	protein_coding	protein_coding	protein_coding	protein_coding	2	155	2	5.54993	5.8657900000000005	6.18165	8.5925e-6	1.55173e-7	0.00246559	1.65295e-4
chr16	89490044	89490144	4847131	0	-	0.79	(0.59,1]	chr16	501102	4	SS5_PROX	SS5_PROX:INTRON	ANKRD11	ENSG00000167522.16	ENST00000301030.10:ENST00000643147.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	72	2	5.75569	5.865125000000001	5.97456	9.6117e-4	4.80628e-4	0.0317813	0.0261899
chr16	85573150	85573250	4748186	0	+	0.5	(0.49,0.53]	chr16	486030	164	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1:ENST00000635906.1	protein_coding	protein_coding	protein_coding	protein_coding	4	220	2	5.67202	5.862209999999999	6.0524	1.54447e-7	1.12469e-7	3.03764e-4	1.65295e-4
chr16	85575049	85575149	4748205	0	+	0.47	(0.453,0.49]	chr16	486030	183	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1:ENST00000635906.1	protein_coding	protein_coding	protein_coding	protein_coding	0	52	2	5.2441700000000004	5.858090000000001	6.47201	2.58786e-4	6.29769e-6	0.0183999	0.0022427
chr21	45479401	45479501	5537462	0	+	0.5	(0.49,0.53]	chr21	598858	1	SS3_PROX	SS3_PROX:INTRON	COL18A1	ENSG00000182871.16	ENST00000651438.1	protein_coding	protein_coding	protein_coding	protein_coding	0	48	2	5.65114	5.85656	6.06198	5.79028e-5	3.68979e-5	0.00734072	0.00524819
chr16	2119578	2119678	4762147	0	-	0.68	(0.59,1]	chr16	488747	2	SS3_PROX	SS3_PROX:INTRON	PKD1	ENSG00000008710.20	ENST00000262304.9	protein_coding	protein_coding	protein_coding	protein_coding	0	71	2	5.84427	5.85551	5.86675	0.00124277	3.7368e-4	0.0375265	0.0229701
chr17	80281386	80281484	4963709	0	+	0.540816	(0.53,0.59]	chr17	516301	21	INTRON	INTRON	RNF213	ENSG00000173821.19	ENST00000508628.6:ENST00000319921.4	protein_coding	protein_coding	protein_coding	protein_coding	0	53	2	5.49483	5.852525	6.21022	4.5736e-4	1.00787e-5	0.0199157	0.00246938
chr21	9829888	9829987	5544063	0	-	0.585859	(0.53,0.59]	chr21	600017	132	INTRON	INTRON	LINC01667	ENSG00000280081.4	ENST00000651050.1	transcribed_processed_pseudogene	processed_transcript	transcribed_processed_pseudogene	processed_transcript	0	53	2	5.49483	5.852525	6.21022	4.5736e-4	1.00787e-5	0.0199157	0.00246938
chr7	1887123	1887222	2560151	0	-	0.575758	(0.53,0.59]	chr7	257552	145	INTRON	INTRON	MAD1L1	ENSG00000002822.16	ENST00000399654.6:ENST00000265854.12	protein_coding	protein_coding	protein_coding	protein_coding	0	54	2	5.63497	5.841654999999999	6.04834	9.47808e-5	7.76364e-5	0.00990312	0.00746748
chr19	4053470	4053570	5311773	0	-	0.61	(0.59,1]	chr19	566838	1	SS5_PROX	SS5_PROX:INTRON	ZBTB7A	ENSG00000178951.9	ENST00000601588.1	protein_coding	protein_coding	protein_coding	protein_coding	0	71	2	5.48446	5.83563	6.1868	0.00299741	1.37126e-4	0.0635704	0.012464
chr22	35342058	35342157	5603979	0	+	0.424242	(0.42,0.453]	chr22	607249	29	INTRON	INTRON	TOM1	ENSG00000100284.22	ENST00000411850.5:ENST00000449058.7	protein_coding	protein_coding	protein_coding	protein_coding	0	49	2	5.35931	5.835265	6.31122	1.67636e-4	1.23635e-5	0.0140202	0.00295752
chr2	235537434	235537534	810040	0	+	0.59	(0.53,0.59]	chr2	90201	422	INTRON	INTRON	AGAP1	ENSG00000157985.19	ENST00000304032.13:ENST00000336665.9:ENST00000635100.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	52	2	5.7729	5.833025	5.89315	1.91299e-4	3.55796e-5	0.0122349	0.0056132
chr6	15248382	15248482	2070726	0	+	0.89	(0.59,1]	chr6	209854	14	INTRON	INTRON	JARID2	ENSG00000008083.14	ENST00000341776.7	protein_coding	protein_coding	protein_coding	protein_coding	0	70	2	5.57859	5.83	6.08141	0.00242454	1.87556e-4	0.0557931	0.0148662
chr21	45530171	45530269	5569962	0	-	0.469388	(0.453,0.49]	chr21	602886	39	INTRON	INTRON	SLC19A1	ENSG00000173638.19	ENST00000311124.9:ENST00000380010.8:ENST00000485649.3	protein_coding	protein_coding	protein_coding	protein_coding	0	43	2	5.55703	5.82913	6.10123	1.86714e-4	7.87099e-6	0.0121741	0.00208974
chr21	9827396	9827496	5544038	0	-	0.58	(0.53,0.59]	chr21	600017	107	INTRON	INTRON	LINC01667	ENSG00000280081.4	ENST00000651050.1	transcribed_processed_pseudogene	processed_transcript	transcribed_processed_pseudogene	processed_transcript	0	53	2	5.63497	5.82045	6.00593	9.47808e-5	8.94082e-5	0.00990312	0.00804422
chr11	65971111	65971210	3573988	0	+	0.575758	(0.53,0.59]	chr11	355623	29	INTRON	INTRON	SART1	ENSG00000175467.15	ENST00000312397.10	protein_coding	protein_coding	protein_coding	protein_coding	0	52	2	5.76983	5.82025	5.87067	1.39476e-4	5.71312e-5	0.0102198	0.00728519
chr21	45529682	45529780	5569957	0	-	0.510204	(0.49,0.53]	chr21	602886	34	INTRON	INTRON	SLC19A1	ENSG00000173638.19	ENST00000311124.9:ENST00000380010.8:ENST00000485649.3	protein_coding	protein_coding	protein_coding	protein_coding	0	45	2	5.44154	5.819929999999999	6.19832	3.18814e-4	5.80631e-6	0.016267	0.00175705
chr19	4035576	4035676	5217988	0	+	0.64	(0.59,1]	chr19	549029	16	INTRON	INTRON	PIAS4	ENSG00000105229.7	ENST00000262971.3	protein_coding	protein_coding	protein_coding	protein_coding	0	103	2	4.53844	5.81738	7.09632	0.0104077	5.55079e-5	0.141165	0.00633809
chr16	1377428	1377526	4759438	0	-	0.632653	(0.59,1]	chr16	487969	55	INTRON	INTRON	UNKL	ENSG00000059145.19	ENST00000389221.9:ENST00000403703.5:ENST00000515195.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay:processed_transcript	0	73	2	5.21814	5.812250000000001	6.40636	0.00536494	7.05326e-5	0.0874276	0.00841661
chr19	53870238	53870338	5294552	0	+	0.78	(0.59,1]	chr19	563184	4	SS5_PROX	SS5_PROX:INTRON	MYADM	ENSG00000179820.16	ENST00000391771.1	protein_coding	protein_coding	protein_coding	protein_coding	0	69	2	5.57859	5.811545000000001	6.0445	0.00242454	2.09099e-4	0.0557931	0.016322
chr19	4035177	4035277	5217984	0	+	0.62	(0.59,1]	chr19	549029	12	INTRON	INTRON	PIAS4	ENSG00000105229.7	ENST00000262971.3	protein_coding	protein_coding	protein_coding	protein_coding	0	89	2	4.82631	5.811525	6.79674	0.00540045	1.22159e-4	0.101033	0.00963641
chr19	4036873	4036973	5218001	0	+	0.48	(0.453,0.49]	chr19	549030	1	SS3_PROX	SS3_PROX:INTRON	PIAS4	ENSG00000105229.7	ENST00000262971.3	protein_coding	protein_coding	protein_coding	protein_coding	6	274	2	5.6565	5.811035	5.96557	4.82689e-8	4.81609e-8	2.90494e-4	8.43247e-5
chr22	49453611	49453711	5680109	0	-	0.53	(0.49,0.53]	chr22	617478	120	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	0	53	2	5.16056	5.81031	6.46006	3.71252e-4	8.30515e-6	0.0229701	0.00246559
chr20	58892309	58892409	5439818	0	+	0.68	(0.59,1]	chr20	586894	1	SS5_PROX	SS5_PROX:INTRON	GNAS	ENSG00000087460.29	ENST00000488546.6:ENST00000478585.6:ENST00000371095.7:ENST00000265620.11:ENST00000354359.12:ENST00000371085.8:ENST00000371081.5:ENST00000476935.6	protein_coding	protein_coding	protein_coding	protein_coding	0	70	2	5.61171	5.810245	6.00878	8.85242e-4	7.18429e-4	0.0333621	0.030308
